F,Obj_ID,dist1_mod,dist2_mod,YawDiff1_mod,YawDiff2_mod,speed_SGF,yawAngle_axis2,acc_SGF
49261,112x_112x_1114_55,2.162999319,99,-0.096719155,0,2.253609745,2.957559345,0.388493449
8367,122x_1111_102,8.911819345,99,-2.095335962,0,2.254594455,0.044602744,-3.890952731
103757,162x_1113_185,6.407210628,99,0.54696812,0,2.255434357,0.351725463,2.792041956
69104,182x_1111_88,4.893937732,8.253054804,0.009217765,-1.564998521,2.256330797,-2.893972536,0.496360188
2939,152x_1111_193,7.106348002,10.15402689,-0.174414507,-0.527829784,2.257181089,-3.081476292,-1.568914755
37485,142x_1113_81,3.019207396,3.571172182,-0.583571616,-0.251239929,2.257856703,-0.227120145,1.059054789
103583,172x_1113_59,99,99,0,0,2.258483013,-2.634827493,-2.443679926
2935,152x_1111_193,7.208782087,10.16987669,-0.840047499,-6.155441362,2.259258499,-3.107211407,1.502013266
20473,142x_1111_186,99,99,0,0,2.261080065,2.989476605,-1.042446575
69098,182x_1111_88,5.029174594,9.029472448,-0.234487991,-2.919280261,2.261367212,-2.912260281,-0.446559924
103773,162x_1113_185,6.278084045,99,0.2818127,0,2.261390331,0.247397467,0.617869187
103785,162x_1113_185,6.030873896,99,0.419826234,0,2.261453709,0.126260863,-2.388262437
103774,162x_1113_185,6.298358491,99,0.169158876,0,2.261504543,0.270807245,0.668199926
49217,112x_112x_1114_55,3.219421515,99,-6.181699716,0,2.261890313,-3.11411005,0.15016303
90587,182x_1113_38,99,99,0,0,2.261990765,-0.227168549,-2.039608922
80198,142x_1116_154,1.838245777,2.277691806,-6.211643326,-0.66020634,2.262335947,-3.10759445,0.235584681
103767,162x_1113_185,6.107738824,99,0.053840998,0,2.263095753,0.010775018,-0.823619851
49218,112x_112x_1114_55,3.209806686,99,-6.196715929,0,2.264547884,-3.087668502,-0.131395272
49228,112x_112x_1114_55,2.946364057,99,0.056415269,0,2.265290424,-3.051008501,-1.33709508
57235,122x_1114_180,99,99,0,0,2.265386122,0.428250777,-8.320041423
3027,121x_1111_58,99,99,0,0,2.266086118,0.749979767,4.958595162
80191,142x_1116_154,1.833377524,2.412722353,-0.290157859,-6.050562285,2.266351987,-2.971356675,-1.986065827
90604,182x_1113_38,99,99,0,0,2.266756954,-0.079805592,-1.871918731
37487,142x_1113_81,3.065055779,3.593887192,-0.316733975,-0.184183302,2.267950734,-0.138467785,-2.234186976
49221,112x_112x_1114_55,3.171409823,99,-6.183633496,0,2.268396647,-3.048115132,0.193172727
37411,142x_1113_81,0.671621115,2.74117837,-0.637773405,-2.448289739,2.268404753,-0.185329203,8.470206142
80200,142x_1116_154,1.903462285,2.265546898,-6.134917409,-0.21204862,2.268569806,-3.038654046,-1.333906047
49139,112x_112x_1114_55,4.310884763,99,5.895703488,0,2.269095597,2.902692668,-1.560092189
63862,172x_1112_38,99,99,0,0,2.269407797,-2.969657161,-0.786034167
57181,122x_1114_180,9.771381801,99,-0.148907318,0,2.269712268,-0.26464393,16.7740037
90556,182x_1113_38,1.159650417,99,-0.076248336,0,2.269723545,-0.184970764,2.188370001
103580,172x_1113_59,99,99,0,0,2.269983289,-2.658314276,1.385688919
69093,182x_1111_88,5.048818546,9.570115152,-0.181275801,-3.445272106,2.270504668,-3.071986659,0.449513542
49181,112x_112x_1114_55,4.220775996,99,6.206614063,0,2.271089377,3.10798698,4.234899032
81427,142x_1117_154,3.581836032,8.665482148,-0.32205885,1.596988425,2.271386966,2.650156612,-20.4426727
2876,152x_1111_193,7.916545417,99,5.679715642,0,2.271522335,3.055179876,1.398405755
20472,142x_1111_186,99,99,0,0,2.271948743,2.972143051,-0.245562194
69105,182x_1111_88,4.86461104,8.234428128,0.075197677,-5.904892421,2.272070644,-2.90457898,0.517233301
37461,142x_1113_81,2.337875588,3.054139374,-0.029048836,0.299803419,2.272159864,0.429761229,-6.999313449
8330,122x_1111_102,11.21126153,99,-0.110935617,0,2.274118795,-0.027970845,-5.960874822
17003,172x_1111_7,99,99,0,0,2.274246845,-2.607482584,-2.459439947
49223,112x_112x_1114_55,3.12728751,99,0.066395336,0,2.274307627,-3.035094357,0.443819987
104082,122x_1117_86,99,99,0,0,2.27456034,3.021778438,-1.744231027
63894,172x_1112_38,3.92099432,99,-0.081812107,0,2.275837993,-2.739894865,-1.410974641
49137,112x_112x_1114_55,4.332862515,99,5.939704463,0,2.276400745,2.99877601,0.371720377
49219,112x_112x_1114_55,3.19784605,99,-6.227907195,0,2.276551935,-3.113084467,-0.152897492
61894,122x_1115_85,7.18895306,99,0.254662204,0,2.276625591,0.158965128,4.883055788
69125,182x_1111_88,4.619181609,7.880119247,0.294743417,0.0372598,2.276632809,-2.715248302,-1.192156608
103772,162x_1113_185,6.246604994,99,0.245338568,0,2.276676528,0.131224672,0.547975131
69097,182x_1111_88,5.044801369,9.145687957,-0.167354633,-3.052025079,2.277856193,-2.944462416,-0.44809119
49220,112x_112x_1114_55,3.183131418,99,-6.23588841,0,2.280505685,-3.110505035,0.004358937
90584,182x_1113_38,99,99,0,0,2.280624079,0.263067118,0.567054429
49249,112x_112x_1114_55,2.593969893,99,0.027903678,0,2.281102432,-3.10798344,-1.951402495
107259,122x_1118_168,1.232583566,1.543726288,5.651424799,0.006467068,2.281495735,3.018530532,-7.370851402
69094,182x_1111_88,5.05253832,9.471967684,-0.11628112,-3.403551832,2.281957745,-3.029974207,0.225806146
63859,172x_1112_38,99,99,0,0,2.283038704,-2.609296362,0.614647082
63884,172x_1112_38,99,99,0,0,2.283063214,-2.694944316,-0.026404071
3079,121x_1111_58,2.865917212,99,0.171543348,0,2.283090721,0.151306968,-1.674470091
20496,142x_1111_186,99,99,0,0,2.283914551,3.038847812,-1.007647145
40454,152x_1113_106,6.326208271,99,-0.551557744,0,2.283947977,-2.985797884,-3.99923881
90521,182x_1113_63,3.330307864,5.21038385,-0.07181888,0.303783771,2.28402644,0.249488729,-1.678153273
80199,142x_1116_154,1.870549636,2.263314781,-6.171752308,-0.472932607,2.284862651,-3.098395572,-0.485350099
103555,172x_1113_59,99,99,0,0,2.284913896,-2.732046941,-6.760685931
90575,182x_1113_38,99,99,0,0,2.285125635,0.098758534,-2.067949643
49245,112x_112x_1114_55,2.697848442,99,0.043351735,0,2.285198211,-3.082439798,0.998053185
90600,182x_1113_38,99,99,0,0,2.285223217,-0.193121833,1.164853856
107274,122x_1118_168,1.204459439,3.579251516,0.021370638,5.966166163,2.285272782,3.025106555,-8.368726356
90571,182x_1113_38,99,99,0,0,2.285778909,0.003964811,1.547035002
69095,182x_1111_88,5.052675297,9.365896713,-0.156790655,-3.259114058,2.286114696,-3.026875391,-0.066119342
49138,112x_112x_1114_55,4.319782308,99,5.929820063,0,2.286258016,2.947387782,-0.48888219
103929,122x_1117_86,5.000183432,5.820590892,-6.022707081,-6.146388696,2.286492617,-3.140470901,-1.079557677
69096,182x_1111_88,5.049298864,9.257451027,-0.177276619,-3.16728893,2.286899082,-2.997189508,-0.274344711
91822,191x_1111_51,8.918141911,99,-6.083732946,0,2.287669853,-3.130981759,-1.761401334
90519,182x_1113_63,3.36487065,5.185658882,-0.258404882,0.073938093,2.288529615,0.062789345,2.262103561
80331,122x_1116_95,3.419249837,4.178240582,-0.07343031,-1.005211041,2.288782897,-2.732790134,-6.709461922
66486,142x_1115_201,2.062828069,5.207534282,0.334350904,-0.043200811,2.288802762,2.98775099,1.903026006
103775,162x_1113_185,6.30268525,99,0.019247723,0,2.289077496,0.23835679,0.737356537
69151,182x_1111_88,4.758058574,4.97903604,0.477097332,3.226873737,2.289105028,3.106358317,2.068744829
69106,182x_1111_88,4.838905391,8.240261332,0.123128283,-5.730518845,2.289389109,-2.915924753,0.503729199
63885,172x_1112_38,4.3158767,99,-0.249495178,0,2.290596106,-2.740337113,0.204111346
63878,172x_1112_38,99,99,0,0,2.290761721,-2.718464916,0.612631257
8364,122x_1111_102,9.370119993,99,-1.985735993,0,2.290843288,0.081438031,0.528394145
63883,172x_1112_38,99,99,0,0,2.291411182,-2.681209668,-0.268043673
37486,142x_1113_81,3.050307185,3.579479224,-0.492463513,-0.198220792,2.293473179,-0.200274399,-0.579442511
2887,152x_1111_193,7.834402417,99,5.718981935,0,2.29455153,3.016169998,-1.803393512
107307,122x_1118_168,3.830233992,5.254529672,6.256967562,6.265316717,2.295529929,3.12803246,-9.497864996
103751,162x_1113_185,6.320501395,99,0.447875206,0,2.295707482,0.116183006,-1.725205361
69171,182x_1111_88,99,99,0,0,2.296172722,2.98291939,-2.414872362
63837,172x_1112_38,99,99,0,0,2.296411174,-2.725145403,-2.765248598
90586,182x_1113_38,99,99,0,0,2.297111761,-0.023171386,-1.207747233
66208,142x_1119_38,99,99,0,0,2.297342153,2.711915185,3.822237207
2936,152x_1111_193,7.155180223,10.18780371,-0.753899317,-6.19441066,2.298990763,-3.10420588,0.693951279
49227,112x_112x_1114_55,2.976624144,99,-0.003633269,0,2.300818009,-3.037081328,-1.101873221
90585,182x_1113_38,99,99,0,0,2.300974226,0.153495893,-0.270956755
103766,162x_1113_185,6.107426171,99,-0.039220205,0,2.301479992,0.017868067,-1.305217893
69107,182x_1111_88,4.818070687,8.274681454,0.189864471,-5.734978717,2.302969386,-2.929712525,0.420750963
66449,142x_1115_201,2.78569436,6.645777122,5.868688868,0.168580302,2.303341106,2.897833943,2.004675613
107241,122x_1118_168,1.090345115,1.643934315,5.890398037,5.308572349,2.303458835,3.002633886,-3.169744189
49195,112x_112x_1114_55,3.909112267,99,-6.151834454,0,2.30387965,-3.097316166,0.13146611
49196,112x_112x_1114_55,3.88969333,99,-6.158187565,0,2.304302998,-3.121854959,0.625336006
40450,152x_1113_106,6.551214998,99,-0.752598258,0,2.304433038,-2.973239306,2.415866391
107269,122x_1118_168,1.149532717,3.423141761,5.80447059,-0.087834757,2.304591491,2.910991385,5.873696507
49224,112x_112x_1114_55,3.088525188,99,-0.031618825,0,2.30509518,-3.08299417,0.311886167
63886,172x_1112_38,4.280883921,99,-0.359425045,0,2.305181169,-2.749725041,0.518029587
80146,142x_1116_154,3.075357563,4.631869804,-0.111916841,6.028833283,2.305627197,3.011472695,6.216854352
2937,152x_1111_193,7.119276111,10.19675403,-0.566121472,0.009521077,2.305764409,-3.078457079,-0.137529169
95006,112x_112x_1115_54,4.182551768,99,-5.899980636,0,2.306146138,-2.813469672,-1.857481056
104820,162x_1114_35,13.63017836,99,0.141180542,0,2.306236904,0.799065187,2.590218788
103581,172x_1113_59,99,99,0,0,2.306530434,-2.61742557,-0.031867257
37397,142x_1113_81,0.528350277,99,-0.486017599,0,2.307086876,-0.111813963,4.787792725
37528,142x_1113_81,2.868870848,4.037546387,0.067384618,-0.55200904,2.307506506,-0.610966571,5.424712001
90520,182x_1113_63,3.348783895,5.197058056,-0.055251511,0.285722333,2.308314164,0.252573698,0.38159248
63893,172x_1112_38,3.948904319,99,-0.767444542,0,2.308891568,-2.94448113,-1.206101388
45267,112x_112x_1112_46,4.893555176,6.541513822,-0.022922382,0.359804412,2.310563749,0.157741168,2.47971526
69124,182x_1111_88,4.626752751,7.79631368,0.26391037,-1.072764916,2.310821652,-2.791203535,-1.019866505
49225,112x_112x_1114_55,3.046744271,99,-0.07442197,0,2.311012263,-3.089329244,-0.042421955
90603,182x_1113_38,99,99,0,0,2.311796693,-0.069216238,-1.369844553
107226,122x_1118_168,1.838060236,2.94494758,-0.087386175,3.53747932,2.312392451,2.913173061,-7.293751197
2938,152x_1111_193,7.101375353,10.18420194,-0.348340887,-0.20604174,2.312892967,-3.098578529,-0.978583608
63887,172x_1112_38,4.242374549,99,-0.460644174,0,2.313097216,-2.748568087,0.662350651
49248,112x_112x_1114_55,2.616443628,99,-0.018455738,0,2.313215649,-3.124588463,-1.265326274
37426,142x_1113_81,0.887875299,3.155022038,-0.532525433,-0.07549988,2.313593652,-0.149278813,3.81032505
63879,172x_1112_38,99,99,0,0,2.313884071,-2.725431427,0.295080887
103776,162x_1113_185,6.292282897,99,-0.134352097,0,2.313944832,0.198596379,1.305144806
103582,172x_1113_59,99,99,0,0,2.314160545,-2.657928871,-1.350097939
49205,112x_112x_1114_55,3.65030637,99,-6.146152246,0,2.314236414,-3.083324577,-2.179535486
63861,172x_1112_38,99,99,0,0,2.314423273,-2.890062815,-0.510191393
49226,112x_112x_1114_55,3.008556564,99,-0.07331338,0,2.315092715,-3.064509693,-0.582770958
90559,182x_1113_38,99,99,0,0,2.315128849,-0.022415258,-3.116163662
63860,172x_1112_38,99,99,0,0,2.315539597,-2.72978794,0.066442375
103928,122x_1117_86,5.007572916,5.836013174,0.276420427,0.13327614,2.315954833,3.11792744,-0.939428809
69108,182x_1111_88,4.800239541,8.331586049,-6.056049377,-5.739158191,2.316219183,-2.952194785,0.354750711
3078,121x_1111_58,2.870268923,99,0.214933382,0,2.316234567,0.131680816,-1.103859754
103784,162x_1113_185,6.04368466,99,0.352849745,0,2.316255585,0.131405466,-2.461765689
37431,142x_1113_81,1.145622245,2.523049888,-0.402710632,-0.245885369,2.316706503,-0.170995132,-5.293657407
49246,112x_112x_1114_55,2.675159485,99,0.044397871,0,2.31697204,-3.081589475,0.41439366
95001,112x_112x_1115_54,3.999189798,99,-0.003354429,0,2.318203946,-3.119610555,2.214035907
37499,142x_1113_81,2.772701455,3.617860854,-0.601852577,-0.370417113,2.319640619,-0.289156653,5.754655196
66492,142x_1115_201,1.868092556,5.070250611,-5.762053613,-0.556895294,2.32148512,-3.141531214,-1.923466902
2877,152x_1111_193,7.889168127,99,5.945361741,0,2.322350039,3.04239646,1.153727921
103750,162x_1113_185,6.306026842,99,0.240986023,0,2.323232911,-0.000825597,-1.735091355
63882,172x_1112_38,99,99,0,0,2.323467892,-2.726098353,-0.404923339
104983,162x_1114_35,99,99,0,0,2.323561282,-1.114074972,-3.816016678
63880,172x_1112_38,99,99,0,0,2.325141059,-2.720166712,0.072317513
107239,122x_1118_168,1.103952685,1.752998777,5.470102803,5.13173836,2.325659726,2.960444164,0.957565442
3077,121x_1111_58,2.875839575,99,0.234785822,0,2.32569546,0.125905631,-0.735168271
90601,182x_1113_38,99,99,0,0,2.325929846,-0.160026836,0.253692471
49247,112x_112x_1114_55,2.642033349,99,-0.004686421,0,2.327193497,-3.098009446,-0.427174629
69109,182x_1111_88,4.781685374,8.39943778,-6.070873413,-5.74932584,2.327773177,-2.968565187,0.254718708
80269,162x_1111_122,99,99,0,0,2.329411755,-0.709745418,-2.387662332
16987,172x_1111_7,4.532765628,99,-0.50495605,0,2.329943799,-2.583521605,-0.030483265
40423,152x_1113_106,4.335942122,7.785431983,-4.565196462,-0.149250706,2.331577794,-3.087587384,2.908697076
103927,122x_1117_86,5.011816616,5.851756582,0.305398519,0.19791323,2.331771454,3.11984229,-0.829976405
63881,172x_1112_38,99,99,0,0,2.332761079,-2.704645221,-0.202362132
49194,112x_112x_1114_55,3.928641371,99,-6.176776328,0,2.333339062,-3.109680047,-0.294640363
69123,182x_1111_88,4.634646804,7.859828609,0.26366341,-3.127571099,2.334185737,-2.846275163,-0.755409588
90602,182x_1113_38,99,99,0,0,2.334639007,-0.122299827,-0.625957839
16988,172x_1111_7,4.493913324,99,-0.316541976,0,2.337741723,-2.56277993,1.127997415
69110,182x_1111_88,4.764829389,8.473945202,0.167916165,-5.747581612,2.338525472,-2.970319059,0.174225757
90572,182x_1113_38,99,99,0,0,2.338850717,-0.039865056,0.305289715
8365,122x_1111_102,9.17550027,99,-2.021987812,0,2.339890352,0.080750602,-0.649674154
49197,112x_112x_1114_55,3.867399556,99,-6.182413057,0,2.340104118,-3.138228354,0.748559842
103821,162x_1113_206,3.872669421,99,0.682582089,0,2.340172816,0.256793027,5.328375794
63888,172x_1112_38,4.19847818,99,-0.602866653,0,2.340273063,-2.788689718,0.512684969
95041,112x_112x_1115_54,3.086558967,99,4.60889413,0,2.34060223,3.134062871,3.410311817
15837,112x_112x_1111_179,1.289478437,5.946318382,6.115543414,0.118557521,2.340682198,3.090977153,-4.327968785
69115,182x_1111_88,4.682357159,8.521740569,0.133342095,-0.880495966,2.3420437,-2.963265351,0.02230794
15834,112x_112x_1111_179,1.375894546,5.900101051,6.105733604,0.11179568,2.342083978,3.066742753,2.18377292
90574,182x_1113_38,99,99,0,0,2.342307266,-0.124644828,-1.595367921
40430,152x_1113_106,5.235119431,7.470294082,-3.301421734,-0.692763849,2.342329183,-3.025981947,1.219443398
2886,152x_1111_193,7.908931784,99,5.871789627,0,2.342430334,3.025574821,-1.378341719
69116,182x_1111_88,4.677255543,8.395537674,0.1592684,-2.357421032,2.344321109,-2.975899301,0.072062867
3076,121x_1111_58,2.876597032,99,0.042384522,0,2.344531239,0.136336996,-0.345382347
8224,122x_1111_102,15.61254345,99,-1.60781825,0,2.344894377,0.107474779,4.578604488
90557,182x_1113_38,1.177135495,99,-0.079282915,0,2.344946084,-0.152998371,0.525458808
49193,112x_112x_1114_55,3.949866049,99,-6.194670699,0,2.344956745,-3.108801319,-0.597586859
3071,121x_1111_58,2.897338692,99,0.613165599,0,2.345661917,0.194614716,-0.334688035
69114,182x_1111_88,4.68977496,8.589872689,0.091393797,-5.894058689,2.345776419,-2.953506109,-0.027723669
69122,182x_1111_88,4.641052074,8.097717063,0.227153492,-0.289423435,2.345957261,-2.894975081,-0.48303899
80268,162x_1111_122,4.858803581,99,-0.728338095,0,2.346093884,-0.709876226,-0.633313198
69111,182x_1111_88,4.74961809,8.541131153,0.145704145,-5.748209568,2.346250513,-2.96811831,0.07058884
8366,122x_1111_102,9.018080178,99,-2.042333038,0,2.346438739,0.070308527,-2.195323321
69113,182x_1111_88,4.70419168,8.612289757,0.067546908,-5.763473389,2.34655138,-2.92840824,-0.028504675
61965,122x_1115_85,99,99,0,0,2.348351154,-0.183063655,-4.453976796
69112,182x_1111_88,4.723667384,8.591742926,0.030035327,-5.75420174,2.348409297,-2.947377244,0.013587681
17002,172x_1111_7,99,99,0,0,2.348782021,-2.756367599,-2.058672594
103917,122x_1117_86,5.252574587,6.29016923,0.162459659,-0.182693077,2.348829484,2.884896434,0.174124088
103765,162x_1113_185,6.117566038,99,-0.358274436,0,2.34885326,-0.015737485,-1.682079342
69117,182x_1111_88,4.671808937,8.336674933,-6.103712738,-0.450663247,2.349620481,-2.96875871,0.108690133
37506,142x_1113_81,2.952572783,3.874595744,0.101302328,-0.058172609,2.350518543,-0.085169613,-6.503090746
103916,122x_1117_86,5.284801749,6.353170479,0.158161016,5.967060838,2.350692477,2.9149352,-0.134202071
91821,191x_1111_51,8.915238613,99,-6.11929446,0,2.351359672,-3.135524594,-1.715552639
3063,121x_1111_58,2.916642215,99,0.410591281,0,2.352196035,0.17401547,0.448567877
103777,162x_1113_185,6.266093958,99,-0.306560227,0,2.352262203,0.193023832,1.66279965
3073,121x_1111_58,2.922929554,99,0.573568577,0,2.352384006,0.251032597,0.020252845
69118,182x_1111_88,4.662787707,8.282190102,0.178296812,-0.379567528,2.352629276,-2.953306332,0.104328438
37402,142x_1113_81,0.588308014,99,0.190175455,0,2.353057001,0.577104833,-6.441196861
3062,121x_1111_58,2.949068632,99,0.287263558,0,2.353922975,0.280101117,0.115682639
103749,162x_1113_185,6.300783634,99,-0.028852714,0,2.354209086,-0.115504809,-1.479702389
69119,182x_1111_88,4.654976643,8.231467568,-6.100294551,-0.334301425,2.354349127,-2.961799329,0.075244761
63892,172x_1112_38,3.989678399,99,-0.755402803,0,2.354352989,-2.711242533,-0.792118158
66487,142x_1115_201,2.03330058,5.205897296,0.341815478,-0.099674321,2.354611623,2.962274607,1.16698412
103918,122x_1117_86,5.217639096,6.229693813,0.132554597,-0.112767651,2.355203904,2.881870881,0.378292915
3074,121x_1111_58,2.915523824,99,0.455079844,0,2.355306583,0.17367436,0.058302713
69121,182x_1111_88,4.64699737,8.139586072,0.210338717,-0.32719051,2.355526082,-2.928672213,-0.252756963
90573,182x_1113_38,99,99,0,0,2.35653299,-0.313369913,-0.764913142
107240,122x_1118_168,1.089851596,1.690419246,5.561013803,5.154381519,2.356876376,2.939671688,-1.221114347
69120,182x_1111_88,4.651694531,8.185720835,-6.058281848,-0.273217886,2.357033282,-2.935902362,-0.036879554
80190,142x_1116_154,1.851359973,2.397401299,-0.088726473,-5.976825489,2.357351946,-2.926077472,-3.466810475
63889,172x_1112_38,4.142893633,99,-1.005944607,0,2.357598337,-2.79318122,0.191053427
66457,142x_1115_201,2.660281279,5.396842513,6.154883133,1.943580739,2.357605576,3.043166914,-3.493294202
2878,152x_1111_193,7.885183736,99,6.124011511,0,2.357806561,3.055619517,0.900798416
90558,182x_1113_38,1.194513901,99,-0.079080244,0,2.357863394,-0.110740708,-1.483131147
40429,152x_1113_106,5.07774145,7.5250507,-3.320204883,-0.568677714,2.358149056,-2.976661577,-0.349346224
63890,172x_1112_38,4.086120323,99,-1.061631385,0,2.358776614,-2.787319746,-0.071716997
3075,121x_1111_58,2.900640076,99,0.303056446,0,2.359523925,0.162183411,-0.124662803
103887,122x_1117_86,6.155870915,7.72719259,-3.131184946,-3.383249211,2.36002142,-0.295054024,6.172434256
