ID,X,Y,F,VX,VY,Obj,V,V_kph,V_mps,VX_mps,VY_mps,comp,type,Obj_ID,X_SGF,Y_SGF,V_mps_corrected,speed_SGF,VX_mps_corrected,speed_x_SGF,VY_mps_corrected,speed_y_SGF,acc_inst,acc_inst_x,acc_inst_y,yawAngle,acc_SGF,acc_SGF_x,acc_SGF_y,yawAngle_SGF,yawRate,yawRate_SGF,jerk,jerk_SGF,X_axis2_SGF,Y_axis2_SGF,deltaX,deltaY,quarter,yawAngle_axis2
4905,22.25,50.39,94941,-0.03524,0.03234,41,0.047830254,5.160501767,1.433472713,-1.0561428,0.9692298,1115,p,1115_41,22.21783581,50.39370394,1.433472713,1.586727136,-0.03524,-0.043802444,0.03234,0.02866334,-8.218773229,0.210718498,-0.194529116,1.017164738,-9.035345738,0.236846741,-0.206478128,1.009935786,-0.160962089,-0.158318387,26.57807315,23.86125158,51.68343131,19.02578652,-0.00917122,-0.00917122,3,-2.35619449
4906,22.23,50.39,94942,-0.02599,0.02181,41,0.033928693,3.660634531,1.016842925,-0.7789203,0.6536457,1115,p,1115_41,22.18621138,50.41252456,1.016842925,1.312493795,-0.02599,-0.036771463,0.02181,0.022172545,-9.669894487,0.252653299,-0.223115822,1.033966083,-10.18695281,0.269306628,-0.231158029,1.029964948,-0.300437436,-0.308048632,17.27410608,14.42944534,51.67500048,19.06160889,-0.008430832,-0.008430832,3,-2.35619449
4907,22.13,50.43,94943,-0.02956,0.01017,41,0.031260558,3.372764147,0.93687893,-0.8859132,0.3047949,1115,p,1115_41,22.15963866,50.4274958,0.93687893,0.989841326,-0.02956,-0.028341256,0.01017,0.014727906,-11.12101575,0.2945881,-0.251702529,1.057718782,-10.43515729,0.272618143,-0.241854162,1.06429031,-0.514880435,-0.518259314,3.723067255,6.096353418,51.66731004,19.09112337,-0.007690445,-0.007690445,3,-2.35619449
4908,29.79,51.32,94948,-0.04378,0.0246,22,0.050218009,5.418121397,1.505033721,-1.3120866,0.737262,1115,p,1115_22,29.73179282,51.37866677,1.505033721,1.696071268,-0.04378,-0.044108807,0.0246,0.031013838,-0.201435947,-0.108684316,-0.103442046,0.999041164,-0.213938613,-0.104060716,-0.101292776,0.986947745,-0.189171407,-0.256964632,-6.848362169,-8.288174511,57.61172916,14.30508886,-0.01549127,-0.01549127,3,-2.35619449
4909,29.74,51.35,94949,-0.04538,0.02608,22,0.052340336,5.64710356,1.568639878,-1.3600386,0.7816176,1115,p,1115_22,29.67179897,51.42033678,1.568639878,1.689350015,-0.04538,-0.047735244,0.02608,0.027562318,-0.047601189,-0.08698251,-0.076792914,0.963723155,0.302000413,-0.084351697,-0.06289345,1.007641081,-0.310400036,-0.423113806,-7.739085393,-9.200973177,57.60002665,14.3771909,-0.011702507,-0.011702507,3,-2.35619449
4910,29.62,51.51,94950,-0.06778,0.02405,22,0.071920309,7.759626019,2.155451672,-2.0313666,0.7207785,1115,p,1115_22,29.61863122,51.46068164,2.155451672,1.687761721,-0.06778,-0.050637563,0.02405,0.024999992,0.10623357,-0.065280704,-0.050143781,0.92167292,0.701587621,-0.063011127,-0.026973557,1.008654484,-0.015201053,-0.123769098,-5.993808114,-6.246602428,57.59211291,14.44346223,-0.007913744,-0.007913744,3,-2.35619449
4911,29.56,51.53,94951,-0.06249,0.02536,22,0.067439823,7.276217362,2.021171489,-1.8728253,0.7600392,1115,p,1115_22,29.57228959,51.49970136,2.021171489,1.691306384,-0.06249,-0.052815765,0.02536,0.02332686,0.767797817,-0.014629157,0.016220957,0.870964241,0.868955039,-0.038951362,0.003001995,0.969943104,0.58067071,0.531071122,-2.510511272,-1.474322033,57.58798793,14.50390286,-0.004124981,-0.004124981,3,-2.35619449
4912,29.52,51.56,94952,-0.05468,0.02491,22,0.060086692,6.482873323,1.800798145,-1.6387596,0.7465527,1115,p,1115_22,29.51723982,51.53075113,1.800798145,1.716925264,-0.05468,-0.053303891,0.02491,0.0238681,0.846791493,0.042291603,0.065522014,1.057244684,0.748100093,-0.012110589,0.024822846,0.879179076,1.361460418,1.415899025,1.81282419,3.477331054,57.57208064,14.56507086,-0.015907285,-0.015907285,3,-2.35619449
4913,29.49,51.59,94953,-0.0423,0.02773,22,0.050579076,5.457077637,1.515854899,-1.267731,0.8310681,1115,p,1115_22,29.48028959,51.57170136,1.515854899,1.745179902,-0.0423,-0.05189276,0.02773,0.026054353,1.831815055,-0.057054201,0.035195629,0.734095636,0.296036271,0.017422421,0.037638312,0.760537717,1.779620377,2.389697317,6.78095733,7.38054269,57.57586833,14.62009716,0.003787691,0.003787691,1,0.785398163
4914,29.44,51.62,94954,-0.04061,0.02733,22,0.048949985,5.281311747,1.467031041,-1.2170817,0.8190801,1115,p,1115_22,29.45160181,51.61514932,1.467031041,1.806301525,-0.04061,-0.053796471,0.02733,0.027228715,-0.447049623,0.024126528,0.023837948,0.583567401,-0.32353588,0.044564416,0.040405378,0.560653652,2.998260979,3.480923712,9.293582271,9.418221545,57.58719245,14.67091525,0.011324115,0.011324115,1,0.785398163
4915,29.39,51.65,94955,-0.0471,0.02762,22,0.054601048,5.891016229,1.636393397,-1.411587,0.8277714,1115,p,1115_22,29.44140271,51.65904072,1.636393397,1.791384954,-0.0471,-0.052991448,0.02762,0.028024109,-1.552000041,0.071705327,0.020301759,0.228319221,-0.958356292,0.065831054,0.036121111,0.278181911,4.237076115,4.258575427,9.522306178,9.553597829,57.61167926,14.70874213,0.02448681,0.02448681,1,0.785398163
4916,29.3,51.68,94956,-0.05132,0.02835,22,0.058629898,6.325696919,1.757138033,-1.5380604,0.8496495,1115,p,1115_22,29.43975566,51.69972851,1.757138033,1.739599835,-0.05132,-0.050598878,0.02835,0.028701511,-2.660877475,0.129902727,0.030969181,0.040458337,-1.502367753,0.081280907,0.029245447,-0.049928273,4.921652761,4.356073029,8.160171911,6.738806162,57.63980257,14.73819188,0.028123314,0.028123314,1,0.785398163
4917,29.55,51.69,94957,-0.05288,0.03177,22,0.061689767,6.655832295,1.848842304,-1.5848136,0.9521469,1115,p,1115_22,29.45471493,51.74027149,1.848842304,1.650815134,-0.05288,-0.046264452,0.03177,0.029734851,-1.43290849,0.089715263,0.029020182,-0.353476472,-1.756455129,0.08821135,0.02432378,-0.332781724,4.242801765,3.604364558,3.81131064,1.811691443,57.67935782,14.75559579,0.039555248,0.039555248,1,0.785398163
4918,29.5,51.72,94958,-0.05848,0.03143,22,0.066390928,7.163049987,1.989736107,-1.7526456,0.9419571,1115,p,1115_22,29.47638914,51.79225339,1.989736107,1.603003706,-0.05848,-0.04327095,0.03143,0.030703158,-1.03773641,0.072452543,0.032326374,-0.395038329,-1.564043148,0.085093427,0.024537737,-0.486487642,2.305588763,1.919258539,-2.886179717,-3.334313421,57.73180603,14.77611591,0.052448204,0.052448204,1,0.785398163
4919,29.53,51.9,94959,-0.04734,0.02908,22,0.055558276,5.994293483,1.665081523,-1.4187798,0.8715276,1115,p,1115_22,29.51597285,51.84543891,1.665081523,1.568377867,-0.04734,-0.040853448,0.02908,0.031781783,-0.605427221,0.043655306,0.018293905,-0.639815622,-0.960659953,0.064713011,0.023423362,-0.43114338,-0.830163929,-0.371311599,-9.050747924,-7.22976931,57.79756139,14.78458951,0.065755363,0.065755363,1,0.785398163
4920,29.51,51.93,94960,-0.04365,0.031,22,0.053538047,5.776326991,1.604535275,-1.3081905,0.92907,1115,p,1115_22,29.53411765,51.89606335,1.604535275,1.548176758,-0.04365,-0.039396814,0.031,0.03239219,-0.328312668,0.030266174,0.019643775,-0.344155917,0.006720732,0.017439428,0.014284691,-0.245341266,-2.7870317,-2.872349054,-14.51071027,-9.246385167,57.84658133,14.8067054,0.049019941,0.049019941,1,0.785398163
4921,29.51,51.97,94961,-0.02996,0.03302,22,0.044586119,4.810485542,1.336245984,-0.8979012,0.9896094,1115,p,1115_22,29.52898643,51.94513122,1.336245984,1.537222048,-0.02996,-0.038386932,0.03302,0.033047638,0.208509022,-0.000438566,0.005464033,0.104195243,0.60390244,-0.015699724,0.00348454,0.097271731,-5.139194962,-4.719477419,-8.957725615,-9.228627601,57.87831222,14.84448285,0.031730894,0.031730894,1,0.785398163
4922,29.5,52,94962,-0.0236,0.03394,22,0.041338645,4.460109125,1.238919201,-0.707292,1.0171818,1115,p,1115_22,29.49742081,51.99026244,1.238919201,1.544179306,-0.0236,-0.038401566,0.03394,0.033229955,1.102116465,-0.04798075,-0.012197112,0.610335581,0.958136624,-0.040359549,-0.007479998,0.493662967,-5.945868541,-5.593561454,-5.313512764,-7.612687981,57.88884797,14.89854035,0.010535745,0.010535745,1,0.785398163
4923,29.53,52.05,94963,-0.02651,0.03509,22,0.04397827,4.744903467,1.318028741,-0.7945047,1.0516473,1115,p,1115_22,29.44099548,52.03046154,1.318028741,1.580953295,-0.02651,-0.040002525,0.03509,0.032822977,1.542367839,-0.0750004,-0.022889215,0.951776815,1.115667386,-0.056714534,-0.015801154,0.880761301,-5.806475007,-5.388639736,-2.362961423,-5.20742207,57.87856639,14.96705367,-0.010281582,-0.010281582,3,-2.35619449
4924,29.48,52.05,94964,-0.03576,0.03435,22,0.049585281,5.349855147,1.486070874,-1.0717272,1.0294695,1115,p,1115_22,29.35097738,52.06473303,1.486070874,1.632417021,-0.03576,-0.042505041,0.03435,0.03205924,1.7267203,-0.083417766,-0.018348149,1.207022234,1.350382486,-0.074807244,-0.022160887,1.157649557,-4.153323842,-4.348814089,-3.520726513,-3.31499097,57.84068475,15.05561311,-0.037881636,-0.037881636,3,-2.35619449
4925,29.37,52.08,94965,-0.05097,0.03234,22,0.060364033,6.512796266,1.809110074,-1.5275709,0.9692298,1115,p,1115_22,29.27167421,52.08860633,1.809110074,1.690031979,-0.05097,-0.045288416,0.03234,0.031447023,1.432238448,-0.078524112,-0.019332413,1.278387092,1.642150776,-0.091411799,-0.024964819,1.330975151,-2.599883912,-2.840240661,-4.376524342,-3.019175565,57.80276695,15.12924169,-0.037917803,-0.037917803,3,-2.35619449
4926,29.03,52.09,94966,-0.06102,0.02945,22,0.067755021,7.310224749,2.030617986,-1.8287694,0.8826165,1115,p,1115_22,29.17292308,52.10502262,2.030617986,1.737821049,-0.06102,-0.047908507,0.02945,0.030801964,1.15102006,-0.076596811,-0.025772301,1.406063783,1.910391095,-0.101689216,-0.024664789,1.375748288,-0.671597051,-1.314671714,-4.023604793,-4.284139185,57.74597506,15.21167932,-0.056791885,-0.056791885,3,-2.35619449
4927,28.97,52.13,94967,-0.06544,0.02926,22,0.071683619,7.734088996,2.148358055,-1.9612368,0.8769222,1115,p,1115_22,29.08049774,52.13089593,2.148358055,1.776226791,-0.06544,-0.05046429,0.02926,0.029942027,2.165832104,-0.114558359,-0.022452819,1.297845734,2.275541304,-0.109109882,-0.019461153,1.389807891,-0.210894042,0.068666197,-5.477253127,-6.117058365,57.70038019,15.29613628,-0.045594875,-0.045594875,3,-2.35619449
4928,28.93,52.15,94968,-0.06354,0.02704,22,0.069054277,7.450404076,2.069556688,-1.9042938,0.8103888,1115,p,1115_22,28.99077828,52.15661538,2.069556688,1.848493461,-0.06354,-0.054286724,0.02704,0.029192851,2.99201923,-0.130808879,-0.015545344,1.291617629,2.682403631,-0.115217802,-0.013687619,1.3326912,0.856750358,0.904837842,-6.102934911,-6.280427776,57.65655437,15.37853998,-0.043825817,-0.043825817,3,-2.35619449
4929,28.9,52.18,94969,-0.05797,0.02651,22,0.063744027,6.87747058,1.910408494,-1.7373609,0.7945047,1115,p,1115_22,28.90363801,52.18254299,1.910408494,1.948327269,-0.05797,-0.058651385,0.02651,0.028674154,3.351837028,-0.125881052,-0.008862441,1.281599146,3.090688025,-0.120631724,-0.007896841,1.248011648,1.270193283,1.306258425,-6.124265905,-5.256481719,57.61466998,15.45923301,-0.041884386,-0.041884386,3,-2.35619449
4930,28.84,52.21,94970,-0.05128,0.02819,22,0.058517643,6.3135855,1.75377375,-1.5368616,0.8448543,1115,p,1115_22,28.82070588,52.20913122,1.75377375,2.060167009,-0.05128,-0.06285162,0.02819,0.028378443,3.554505451,-0.12047723,-0.000232166,1.260547073,3.34713079,-0.121155991,-0.002322474,1.156264834,1.376202201,1.324617348,-3.846641473,-2.626136771,57.57618412,15.53735797,-0.038485866,-0.038485866,3,-2.35619449
4931,28.79,52.24,94971,-0.04911,0.02926,22,0.057165896,6.167742884,1.713261912,-1.4718267,0.8769222,1115,p,1115_22,28.76033484,52.23760181,1.713261912,2.178769127,-0.04911,-0.066871548,0.02926,0.028370697,2.85096122,-0.093107975,0.00623376,1.130131085,3.256958211,-0.111643853,0.002363485,1.084196767,1.081021007,1.131896718,1.35258868,1.351267553,57.554725,15.60056195,-0.021459119,-0.021459119,3,-2.35619449
4932,28.71,52.28,94972,-0.05277,0.03002,22,0.060711393,6.550273667,1.819520463,-1.5815169,0.8996994,1115,p,1115_22,28.72110407,52.265819,1.819520463,2.273896294,-0.05277,-0.069978253,0.03002,0.028578697,2.980561829,-0.1039403,0.004192274,0.947259599,2.797235985,-0.093521507,0.004226022,1.032702056,0.772420662,0.723105678,6.895833386,6.403462812,57.54776933,15.64838331,-0.006955667,-0.006955667,3,-2.35619449
4933,28.74,52.29,94973,-0.07568,0.03026,22,0.081505399,8.793780465,2.442716796,-2.2681296,0.9068922,1115,p,1115_22,28.68979186,52.29367421,2.442716796,2.373347807,-0.07568,-0.073446398,0.03026,0.028718579,1.838997668,-0.065479432,0.001686457,0.843759466,2.043945389,-0.069710621,0.002501723,1.024318704,0.125750282,0.213602293,11.29935895,11.7368607,57.54605414,15.69025723,-0.001715194,-0.001715194,3,-2.35619449
4934,28.64,52.32,94974,-0.08956,0.02919,22,0.094196867,10.16308834,2.823080096,-2.6841132,0.8748243,1115,p,1115_22,28.63624434,52.31894118,2.823080096,2.434709091,-0.08956,-0.075631231,0.02919,0.028774851,1.286881301,-0.047107958,0.000527797,1.129912459,1.133028225,-0.041836813,6.36E-06,1.033752959,-0.141513817,-0.372244171,13.66375745,15.017045,57.52703076,15.74632743,-0.019023375,-0.019023375,3,-2.35619449
4935,28.54,52.34,94975,-0.09642,0.02858,22,0.100566559,10.85032719,3.013979775,-2.8897074,0.8565426,1115,p,1115_22,28.57689593,52.34477828,3.013979775,2.477648073,-0.09642,-0.077203068,0.02858,0.028792462,0.302391769,-0.015006969,-0.004035508,1.160195142,0.039747436,-0.005702306,-0.001513771,1.084095313,-0.755135308,-0.679442553,16.39921185,15.28207425,57.50438773,15.80696639,-0.022643038,-0.022643038,3,-2.35619449
4936,28.49,52.37,94976,-0.09021,0.02804,22,0.094467379,10.19227446,2.831187349,-2.7035937,0.8403588,1115,p,1115_22,28.51566516,52.37025339,2.831187349,2.487737888,-0.09021,-0.077703801,0.02804,0.02865781,-0.674364405,0.018103779,-0.004834798,1.176530048,-0.840558893,0.025402467,-0.002445093,1.154493298,-1.055969775,-0.815350509,13.20459494,11.35870436,57.48017667,15.86870789,-0.024211057,-0.024211057,3,-2.35619449
4937,28.48,52.39,94977,-0.08153,0.02751,22,0.086046156,9.283691887,2.578803302,-2.4434541,0.8244747,1115,p,1115_22,28.45242534,52.39514027,2.578803302,2.465236574,-0.08153,-0.077099738,0.02751,0.028496489,-1.007214095,0.032473648,-0.002315149,1.195878418,-1.195708035,0.039534121,-0.002696031,1.222211476,-1.015772668,-0.786023333,5.327237121,3.496916405,57.45414684,15.9314859,-0.026029833,-0.026029833,3,-2.35619449
4938,28.4,52.43,94978,-0.06937,0.02771,22,0.074699672,8.059497014,2.23874917,-2.0790189,0.8304687,1115,p,1115_22,28.37756561,52.42059729,2.23874917,2.431629163,-0.06937,-0.076016199,0.02771,0.02841924,-1.376074537,0.047971528,-0.003030903,1.243001472,-0.835507321,0.028582903,-0.002859953,1.261167533,-0.584340858,-0.653229192,-5.403010713,-6.567419044,57.42045499,16.0030184,-0.033691842,-0.033691842,3,-2.35619449
4939,28.28,52.44,94979,-0.06564,0.02747,22,0.07115624,7.677189053,2.132552515,-1.9672308,0.8232759,1115,p,1115_22,28.29699548,52.44648869,2.132552515,2.385714097,-0.06564,-0.074415548,0.02747,0.028318109,-0.569146498,0.022719972,-0.00101464,1.259867129,0.335343379,-0.011783215,-0.004836176,1.267674115,-0.097598736,-0.455822215,-17.56276049,-16.52570253,57.38310871,16.07896027,-0.037346283,-0.037346283,3,-2.35619449
4940,28.22,52.47,94980,-0.05702,0.0287,22,0.063835495,6.887339208,1.91314978,-1.7088894,0.860139,1115,p,1115_22,28.20062443,52.47415385,1.91314978,2.366723556,-0.05702,-0.073657457,0.0287,0.028284253,1.687878211,-0.059622399,-0.007736328,1.291244452,1.9055906,-0.066955646,-0.009066663,1.272625597,-0.074272229,-0.300959085,-23.55370832,-23.18039629,57.33606175,16.16750021,-0.047046959,-0.047046959,3,-2.35619449
4941,28.12,52.5,94981,-0.06714,0.02814,22,0.072798621,7.854388802,2.181774667,-2.0121858,0.8433558,1115,p,1115_22,28.10875113,52.50025339,2.181774667,2.423042482,-0.06714,-0.07564686,0.02814,0.028026118,4.413218505,-0.157910438,-0.01847481,1.294006454,3.707863344,-0.131649076,-0.015485522,1.307095277,-0.5170452,-0.193671923,-27.03409115,-24.24764499,57.29101311,16.25171725,-0.045048644,-0.045048644,3,-2.35619449
4942,28.03,52.53,94982,-0.07533,0.02909,22,0.0807517,8.712462381,2.420128439,-2.2576401,0.8718273,1115,p,1115_22,28.00672398,52.52553846,2.420128439,2.57029702,-0.07533,-0.08091581,0.02909,0.027409674,5.402858666,-0.194691629,-0.022701258,1.327864017,5.038071645,-0.181809796,-0.023631847,1.326767494,-0.295083255,-0.248970838,-19.95312451,-17.64734646,57.23832492,16.34267234,-0.052688189,-0.052688189,3,-2.35619449
4943,27.9,52.55,94983,-0.08847,0.02842,22,0.092922749,10.02562125,2.78489479,-2.6514459,0.8517474,1115,p,1115_22,27.89633484,52.5500543,2.78489479,2.750572585,-0.08847,-0.087412027,0.02842,0.026652208,5.690658403,-0.207612903,-0.02891115,1.352257589,5.440805577,-0.2007677,-0.031183633,1.344494292,-0.265901976,-0.344470269,-6.041008987,-5.086438813,57.1792745,16.43910801,-0.059050419,-0.059050419,3,-2.35619449
4944,27.76,52.58,94984,-0.1025,0.02633,22,0.105827779,11.41797078,3.17165855,-3.071925,0.7891101,1115,p,1115_22,27.7860543,52.57384615,3.17165855,2.940451076,-0.1025,-0.094339385,0.02633,0.025687538,4.645092541,-0.174769852,-0.035347513,1.358313569,4.714998065,-0.179780951,-0.035962812,1.36120132,-0.250605411,-0.346868962,10.88711269,10.72375917,57.11977875,16.53496261,-0.059495752,-0.059495752,3,-2.35619449
4945,27.68,52.6,94985,-0.1079,0.02451,22,0.110648769,11.93811699,3.316143609,-3.233763,0.7345647,1115,p,1115_22,27.67971946,52.59554751,3.316143609,3.095442486,-0.1079,-0.100170878,0.02451,0.024508109,2.889003503,-0.115616666,-0.033630137,1.369475884,2.842987592,-0.114775616,-0.034476412,1.376454293,-0.228794602,-0.188946407,28.08015708,26.37002102,57.06152026,16.62652678,-0.058258487,-0.058258487,3,-2.35619449
4946,27.55,52.62,94986,-0.1142,0.02336,22,0.116564701,12.57639876,3.493444099,-3.422574,0.7000992,1115,p,1115_22,27.57714027,52.61847059,3.493444099,3.191838999,-0.1142,-0.104028624,0.02336,0.023385982,0.40463426,-0.026642381,-0.024179688,1.350941363,0.233230908,-0.017721868,-0.022483334,1.376706546,-0.003783798,0.13383182,39.14635026,38.18195544,57.00674956,16.71623813,-0.054770702,-0.054770702,3,-2.35619449
4947,27.49,52.64,94987,-0.1083,0.02099,22,0.110315321,11.90214064,3.306150178,-3.245751,0.6290703,1115,p,1115_22,27.47707692,52.63965611,3.306150178,3.205340309,-0.1083,-0.104917593,0.02099,0.022579186,-3.003605248,0.099709241,-0.006588518,1.362156317,-2.741144307,0.096998263,-0.000913684,1.353034723,0.355077345,0.530326171,44.61562823,42.86387143,56.9524767,16.80293275,-0.054272858,-0.054272858,3,-2.35619449
4948,27.38,52.66,94988,-0.1039,0.02134,22,0.106068872,11.44398273,3.178884093,-3.113883,0.6395598,1115,p,1115_22,27.38931222,52.66276018,3.178884093,3.105119914,-0.1039,-0.101590624,0.02134,0.022359348,-5.132252785,0.190432092,0.020138755,1.313386329,-5.243287447,0.198575872,0.026899892,1.284121189,1.033703012,0.926616742,37.53214711,37.88467482,56.90812752,16.8821135,-0.044349186,-0.044349186,3,-2.35619449
4949,27.32,52.69,94989,-0.08843,0.02273,22,0.091304533,9.851028706,2.736396863,-2.6502471,0.6812181,1115,p,1115_22,27.315819,52.68925792,2.736396863,2.933873575,-0.08843,-0.095236534,0.02273,0.023031312,-6.887669548,0.272399364,0.053333853,1.224756827,-7.052169561,0.275110887,0.055792936,1.194831337,1.339347779,1.288946854,27.1332317,25.65311357,56.87613358,16.95338601,-0.031993938,-0.031993938,3,-2.35619449
4950,27.25,52.71,94990,-0.08688,0.02308,22,0.089893386,9.698777174,2.694104771,-2.6037936,0.6917076,1115,p,1115_22,27.25364706,52.7199457,2.694104771,2.704054771,-0.08688,-0.086147466,0.02308,0.024810887,-7.854199267,0.323185902,0.085386564,1.112285559,-7.693404876,0.309273135,0.079358906,1.101725711,1.396584393,1.417267128,9.618529734,7.076484521,56.85501828,17.01942566,-0.021115302,-0.021115302,3,-2.35619449
4951,27.16,52.74,94991,-0.0773,0.02496,22,0.081229869,8.764053014,2.434459171,-2.316681,0.7480512,1115,p,1115_22,27.20242534,52.75364706,2.434459171,2.44198606,-0.0773,-0.075363819,0.02496,0.027659955,-7.47463127,0.308172424,0.095629252,0.98885227,-6.848205884,0.283029867,0.086345285,1.011078186,1.359712871,1.220675154,-12.67798487,-13.5720884,56.8436776,17.07968207,-0.011340678,-0.011340678,3,-2.35619449
4952,27.13,52.78,94992,-0.07098,0.02865,22,0.076543993,8.258484518,2.294023477,-2.1272706,0.8586405,1115,p,1115_22,27.15352941,52.79139367,2.294023477,2.192582281,-0.07098,-0.065081122,0.02865,0.030850787,-5.368808086,0.223168825,0.078839814,0.913376703,-4.66129373,0.201422253,0.074894746,0.954523852,0.848315011,0.685564123,-32.80368232,-30.66379136,56.83686243,17.14107564,-0.006815173,-0.006815173,3,-2.35619449
4953,27.1,52.82,94993,-0.0572,0.03281,22,0.065941915,7.114605049,1.97627918,-1.714284,0.9833157,1115,p,1115_22,27.10655204,52.82689593,1.97627918,2.013442872,-0.0572,-0.057634715,0.03281,0.033481412,-1.444021322,0.073679007,0.047117722,0.92363741,-1.872485791,0.090993379,0.045744972,0.950776887,0.056204483,-0.044685332,-41.83211909,-39.55743477,56.82976563,17.19953007,-0.007096792,-0.007096792,3,-2.35619449
